"","hour","day","month","year","mw"
"35840",7,2,2,2020,4931.393
"35841",8,2,2,2020,5026.049
"35842",9,2,2,2020,4936.791
"35843",10,2,2,2020,4677.856
"35844",11,2,2,2020,4438.889
"35845",12,2,2,2020,4302.568
"35846",13,2,2,2020,4156.173
"35847",14,2,2,2020,4040.717
"35848",15,2,2,2020,3962.131
"35849",16,2,2,2020,3987.869
"35850",17,2,2,2020,4128.137
"35851",18,2,2,2020,4316.254
"35852",19,2,2,2020,4284.607
"35853",20,2,2,2020,4290.047
"35854",21,2,2,2020,4200.696
"35855",22,2,2,2020,4103.228
"35856",23,2,2,2020,4021.811
"35857",0,3,2,2020,3924.324
"35858",1,3,2,2020,3891.893
"35859",2,3,2,2020,3905.532
"35860",3,3,2,2020,3965.289
"35861",4,3,2,2020,4096.478
"35862",5,3,2,2020,4357.803
"35863",6,3,2,2020,4798.276
"35864",7,3,2,2020,5027.506
"35865",8,3,2,2020,5006.927
"35866",9,3,2,2020,4823.658
"35867",10,3,2,2020,4628.772
"35868",11,3,2,2020,4472.279
"35869",12,3,2,2020,4351.947
"35870",13,3,2,2020,4249.731
"35871",14,3,2,2020,4135.2
"35872",15,3,2,2020,4085.497
"35873",16,3,2,2020,4105.391
"35874",17,3,2,2020,4235.285
"35875",18,3,2,2020,4440.706
"35876",19,3,2,2020,4486.063
"35877",20,3,2,2020,4428.074
"35878",21,3,2,2020,4308.025
"35879",22,3,2,2020,4127.571
"35880",23,3,2,2020,3927.496
"35881",0,4,2,2020,3730.342
"35882",1,4,2,2020,3659.521
"35883",2,4,2,2020,3623.04
"35884",3,4,2,2020,3596.501
"35885",4,4,2,2020,3653.96
"35886",5,4,2,2020,3875.04
"35887",6,4,2,2020,4226.815
"35888",7,4,2,2020,4412.617
"35889",8,4,2,2020,4426.376
"35890",9,4,2,2020,4440.575
"35891",10,4,2,2020,4416.828
"35892",11,4,2,2020,4356.049
"35893",12,4,2,2020,4316.279
"35894",13,4,2,2020,4318.437
"35895",14,4,2,2020,4303.625
"35896",15,4,2,2020,4296.677
"35897",16,4,2,2020,4325.986
"35898",17,4,2,2020,4437.529
"35899",18,4,2,2020,4550.587
"35900",19,4,2,2020,4551.391
"35901",20,4,2,2020,4491.062
"35902",21,4,2,2020,4374.365
"35903",22,4,2,2020,4161.673
"35904",23,4,2,2020,3948.853
"35905",0,5,2,2020,3792.66
"35906",1,5,2,2020,3673.963
"35907",2,5,2,2020,3676.186
"35908",3,5,2,2020,3702.067
"35909",4,5,2,2020,3796.309
"35910",5,5,2,2020,4005.52
"35911",6,5,2,2020,4360.877
"35912",7,5,2,2020,4600.843
"35913",8,5,2,2020,4594.582
"35914",9,5,2,2020,4604.329
"35915",10,5,2,2020,4596.664
"35916",11,5,2,2020,4575.482
"35917",12,5,2,2020,4560.296
"35918",13,5,2,2020,4558.309
"35919",14,5,2,2020,4555.867
"35920",15,5,2,2020,4536.534
"35921",16,5,2,2020,4553.523
"35922",17,5,2,2020,4722.167
"35923",18,5,2,2020,4856.204
"35924",19,5,2,2020,4807.102
"35925",20,5,2,2020,4720.954
"35926",21,5,2,2020,4567.749
"35927",22,5,2,2020,4352.587
"35928",23,5,2,2020,4202.415
"35929",0,6,2,2020,4089.053
"35930",1,6,2,2020,4009.527
"35931",2,6,2,2020,3948.902
"35932",3,6,2,2020,3948.178
"35933",4,6,2,2020,4030.588
"35934",5,6,2,2020,4215.314
"35935",6,6,2,2020,4601.999
"35936",7,6,2,2020,4790.342
"35937",8,6,2,2020,4762.575
"35938",9,6,2,2020,4759.242
"35939",10,6,2,2020,4801.24
"35940",11,6,2,2020,4793.786
"35941",12,6,2,2020,4791.313
"35942",13,6,2,2020,4737.454
"35943",14,6,2,2020,4683.616
"35944",15,6,2,2020,4631.418
"35945",16,6,2,2020,4685.479
"35946",17,6,2,2020,4807.028
"35947",18,6,2,2020,4865.074
"35948",19,6,2,2020,4828.294
"35949",20,6,2,2020,4768.36
"35950",21,6,2,2020,4628.981
"35951",22,6,2,2020,4485.509
"35952",23,6,2,2020,4285.42
"35953",0,7,2,2020,4155.546
"35954",1,7,2,2020,4128.939
"35955",2,7,2,2020,4169.879
"35956",3,7,2,2020,4269.652
"35957",4,7,2,2020,4367.504
"35958",5,7,2,2020,4660.895
"35959",6,7,2,2020,5060.344
"35960",7,7,2,2020,5379.048
"35961",8,7,2,2020,5526.725
"35962",9,7,2,2020,5577.946
"35963",10,7,2,2020,5597.17
"35964",11,7,2,2020,5605.318
"35965",12,7,2,2020,5648.162
"35966",13,7,2,2020,5674.08
"35967",14,7,2,2020,5660.013
"35968",15,7,2,2020,5653.271
"35969",16,7,2,2020,5745.227
"35970",17,7,2,2020,5867.561
"35971",18,7,2,2020,6040.711
"35972",19,7,2,2020,5991.952
"35973",20,7,2,2020,5934.249
"35974",21,7,2,2020,5799.202
"35975",22,7,2,2020,5612.906
"35976",23,7,2,2020,5369.706
"35977",0,8,2,2020,5263.075
"35978",1,8,2,2020,5218.184
"35979",2,8,2,2020,5194.132
"35980",3,8,2,2020,5221.334
"35981",4,8,2,2020,5286.275
"35982",5,8,2,2020,5402.517
"35983",6,8,2,2020,5570.823
"35984",7,8,2,2020,5719.684
"35985",8,8,2,2020,5754.244
"35986",9,8,2,2020,5525.705
"35987",10,8,2,2020,5369.861
"35988",11,8,2,2020,5207.166
"35989",12,8,2,2020,5092.801
"35990",13,8,2,2020,5036.105
"35991",14,8,2,2020,4958.458
"35992",15,8,2,2020,4957.837
"35993",16,8,2,2020,5004.246
"35994",17,8,2,2020,5180.407
"35995",18,8,2,2020,5390.45
"35996",19,8,2,2020,5417.499
"35997",20,8,2,2020,5393.503
"35998",21,8,2,2020,5335.309
"35999",22,8,2,2020,5223.173
"36000",23,8,2,2020,5095.547
"36001",0,9,2,2020,5015.484
"36002",1,9,2,2020,5027.327
"36003",2,9,2,2020,5051.277
"36004",3,9,2,2020,5059.898
"36005",4,9,2,2020,5147.874
"36006",5,9,2,2020,5266.507
"36007",6,9,2,2020,5432.457
"36008",7,9,2,2020,5602.406
"36009",8,9,2,2020,5661.908
"36010",9,9,2,2020,5359.063
"36011",10,9,2,2020,4963.743
"36012",11,9,2,2020,4689.039
"36013",12,9,2,2020,4529.175
"36014",13,9,2,2020,4398.161
"36015",14,9,2,2020,4277.801
"36016",15,9,2,2020,4242.084
"36017",16,9,2,2020,4300.643
"36018",17,9,2,2020,4468.533
"36019",18,9,2,2020,4768.955
"36020",19,9,2,2020,4859.763
"36021",20,9,2,2020,4861.927
"36022",21,9,2,2020,4781.166
"36023",22,9,2,2020,4610.381
"36024",23,9,2,2020,4492.366
"36025",0,10,2,2020,4411.842
"36026",1,10,2,2020,4376.743
"36027",2,10,2,2020,4357.735
"36028",3,10,2,2020,4402.401
"36029",4,10,2,2020,4488.255
"36030",5,10,2,2020,4732.933
"36031",6,10,2,2020,5049.088
"36032",7,10,2,2020,5188.966
"36033",8,10,2,2020,5166.688
"36034",9,10,2,2020,5152.416
"36035",10,10,2,2020,5122.624
"36036",11,10,2,2020,5077.996
"36037",12,10,2,2020,5043.233
"36038",13,10,2,2020,5000.01
"36039",14,10,2,2020,4946.018
"36040",15,10,2,2020,4874.618
"36041",16,10,2,2020,4901.037
"36042",17,10,2,2020,4980.282
"36043",18,10,2,2020,5070.199
"36044",19,10,2,2020,5055.801
"36045",20,10,2,2020,4914.125
"36046",21,10,2,2020,4708.283
"36047",22,10,2,2020,4477.372
"36048",23,10,2,2020,4245.949
"36049",0,11,2,2020,4080.836
"36050",1,11,2,2020,3974.292
"36051",2,11,2,2020,3964.055
"36052",3,11,2,2020,3978.242
"36053",4,11,2,2020,4065.759
"36054",5,11,2,2020,4260.108
"36055",6,11,2,2020,4606.476
"36056",7,11,2,2020,4785.616
"36057",8,11,2,2020,4802.757
"36058",9,11,2,2020,4803.876
"36059",10,11,2,2020,4791.863
"36060",11,11,2,2020,4727.113
"36061",12,11,2,2020,4641.127
"36062",13,11,2,2020,4607.242
"36063",14,11,2,2020,4555.867
"36064",15,11,2,2020,4527.472
"36065",16,11,2,2020,4588.11
"36066",17,11,2,2020,4705.672
"36067",18,11,2,2020,4858.861
"36068",19,11,2,2020,4848.824
"36069",20,11,2,2020,4784.56
"36070",21,11,2,2020,4679.127
"36071",22,11,2,2020,4500.144
"36072",23,11,2,2020,4327.207
"36073",0,12,2,2020,4223.837
"36074",1,12,2,2020,4170.935
"36075",2,12,2,2020,4208.173
"36076",3,12,2,2020,4238.683
"36077",4,12,2,2020,4347.754
"36078",5,12,2,2020,4563.921
"36079",6,12,2,2020,4982.722
"36080",7,12,2,2020,5186.129
"36081",8,12,2,2020,5164.36
"36082",9,12,2,2020,5117.591
"36083",10,12,2,2020,5030.977
"36084",11,12,2,2020,4957.692
"36085",12,12,2,2020,4937.501
"36086",13,12,2,2020,4923.92
"36087",14,12,2,2020,4903.497
"36088",15,12,2,2020,4903.875
"36089",16,12,2,2020,4998.022
"36090",17,12,2,2020,5106.137
"36091",18,12,2,2020,5212.013
"36092",19,12,2,2020,5187.873
"36093",20,12,2,2020,5110.002
"36094",21,12,2,2020,4958.419
"36095",22,12,2,2020,4696.577
"36096",23,12,2,2020,4440.072
"36097",0,13,2,2020,4261.565
"36098",1,13,2,2020,4148.544
"36099",2,13,2,2020,4078.709
"36100",3,13,2,2020,4052.198
"36101",4,13,2,2020,4097.021
"36102",5,13,2,2020,4268.62
"36103",6,13,2,2020,4632.434
"36104",7,13,2,2020,4833.435
"36105",8,13,2,2020,4832.534
"36106",9,13,2,2020,4791.704
"36107",10,13,2,2020,4821.057
"36108",11,13,2,2020,4774.63
"36109",12,13,2,2020,4739.016
"36110",13,13,2,2020,4727.05
"36111",14,13,2,2020,4686.735
"36112",15,13,2,2020,4680.832
"36113",16,13,2,2020,4763.532
"36114",17,13,2,2020,4884.491
"36115",18,13,2,2020,5137.956
"36116",19,13,2,2020,5215.98
"36117",20,13,2,2020,5256.953
"36118",21,13,2,2020,5185.959
"36119",22,13,2,2020,4998.405
"36120",23,13,2,2020,4854.799
"36121",0,14,2,2020,4765.889
"36122",1,14,2,2020,4731.675
"36123",2,14,2,2020,4771.394
"36124",3,14,2,2020,4830.741
"36125",4,14,2,2020,4982.945
"36126",5,14,2,2020,5255.641
"36127",6,14,2,2020,5652.6
"36128",7,14,2,2020,5891.554
"36129",8,14,2,2020,5904.025
"36130",9,14,2,2020,5802.558
"36131",10,14,2,2020,5704.042
"36132",11,14,2,2020,5574.738
"36133",12,14,2,2020,5463.384
"36134",13,14,2,2020,5324.659
"36135",14,14,2,2020,5199.652
"36136",15,14,2,2020,5145.226
"36137",16,14,2,2020,5190.938
"36138",17,14,2,2020,5393.437
"36139",18,14,2,2020,5728.4
"36140",19,14,2,2020,5851.471
"36141",20,14,2,2020,5920.465
"36142",21,14,2,2020,5906.615
"36143",22,14,2,2020,5856.508
"36144",23,14,2,2020,5792.016
"36145",0,15,2,2020,5762.602
"36146",1,15,2,2020,5770.37
"36147",2,15,2,2020,5848.74
"36148",3,15,2,2020,5954.996
"36149",4,15,2,2020,6084.311
"36150",5,15,2,2020,6265.098
"36151",6,15,2,2020,6489.401
"36152",7,15,2,2020,6663.765
"36153",8,15,2,2020,6551.885
"36154",9,15,2,2020,6138.654
"36155",10,15,2,2020,5733.398
"36156",11,15,2,2020,5400.053
"36157",12,15,2,2020,5081.792
"36158",13,15,2,2020,4858.607
"36159",14,15,2,2020,4664.054
"36160",15,15,2,2020,4565.209
"36161",16,15,2,2020,4625.129
"36162",17,15,2,2020,4816.925
"36163",18,15,2,2020,5109.199
"36164",19,15,2,2020,5232.362
"36165",20,15,2,2020,5274.561
"36166",21,15,2,2020,5236.609
"36167",22,15,2,2020,5134.741
"36168",23,15,2,2020,5023.718
"36169",0,16,2,2020,4940.078
"36170",1,16,2,2020,4914.035
"36171",2,16,2,2020,4925.916
"36172",3,16,2,2020,4947.352
"36173",4,16,2,2020,4971.045
"36174",5,16,2,2020,5023.164
"36175",6,16,2,2020,5147.442
"36176",7,16,2,2020,5262.982
"36177",8,16,2,2020,5327.702
"36178",9,16,2,2020,5213.003
"36179",10,16,2,2020,4937.526
"36180",11,16,2,2020,4682.854
"36181",12,16,2,2020,4544.82
"36182",13,16,2,2020,4386.311
"36183",14,16,2,2020,4245.621
"36184",15,16,2,2020,4159.279
"36185",16,16,2,2020,4192.073
"36186",17,16,2,2020,4353.056
"36187",18,16,2,2020,4608.551
"36188",19,16,2,2020,4679.893
"36189",20,16,2,2020,4674.595
"36190",21,16,2,2020,4595.985
"36191",22,16,2,2020,4471.386
"36192",23,16,2,2020,4369.137
"36193",0,17,2,2020,4310.302
"36194",1,17,2,2020,4339.119
"36195",2,17,2,2020,4439.908
"36196",3,17,2,2020,4560.307
"36197",4,17,2,2020,4750.895
"36198",5,17,2,2020,5063.954
"36199",6,17,2,2020,5520.337
"36200",7,17,2,2020,5729.645
"36201",8,17,2,2020,5618.713
"36202",9,17,2,2020,5300.212
"36203",10,17,2,2020,4971.222
"36204",11,17,2,2020,4742.758
"36205",12,17,2,2020,4534.922
"36206",13,17,2,2020,4384.295
"36207",14,17,2,2020,4248.93
"36208",15,17,2,2020,4172.003
"36209",16,17,2,2020,4203.56
"36210",17,17,2,2020,4322.955
"36211",18,17,2,2020,4672.416
"36212",19,17,2,2020,4779.991
"36213",20,17,2,2020,4795.817
"36214",21,17,2,2020,4704.173
"36215",22,17,2,2020,4546.218
"36216",23,17,2,2020,4402.397
"36217",0,18,2,2020,4278.224
"36218",1,18,2,2020,4270.74
"36219",2,18,2,2020,4265.95
"36220",3,18,2,2020,4313.743
"36221",4,18,2,2020,4431.563
"36222",5,18,2,2020,4691.324
"36223",6,18,2,2020,5048.295
"36224",7,18,2,2020,5201.246
"36225",8,18,2,2020,5103.319
"36226",9,18,2,2020,4956.968
"36227",10,18,2,2020,4859.669
"36228",11,18,2,2020,4773.88
"36229",12,18,2,2020,4731.605
"36230",13,18,2,2020,4707.352
"36231",14,18,2,2020,4651.325
"36232",15,18,2,2020,4602.112
"36233",16,18,2,2020,4657.595
"36234",17,18,2,2020,4739.778
"36235",18,18,2,2020,4863.029
"36236",19,18,2,2020,4878.688
"36237",20,18,2,2020,4818.276
"36238",21,18,2,2020,4697.299
"36239",22,18,2,2020,4504.981
"36240",23,18,2,2020,4318.667
"36241",0,19,2,2020,4187.478
"36242",1,19,2,2020,4108.476
"36243",2,19,2,2020,4125.363
"36244",3,19,2,2020,4202.026
"36245",4,19,2,2020,4315.186
"36246",5,19,2,2020,4557.002
"36247",6,19,2,2020,5004.789
"36248",7,19,2,2020,5238.841
"36249",8,19,2,2020,5256.881
"36250",9,19,2,2020,5215.155
"36251",10,19,2,2020,5132.013
"36252",11,19,2,2020,4979.076
"36253",12,19,2,2020,4802.326
"36254",13,19,2,2020,4669.387
"36255",14,19,2,2020,4548.74
"36256",15,19,2,2020,4444.966
"36257",16,19,2,2020,4445.661
"36258",17,19,2,2020,4633.856
"36259",18,19,2,2020,5008.851
"36260",19,19,2,2020,5186.707
"36261",20,19,2,2020,5284.738
"36262",21,19,2,2020,5253.912
"36263",22,19,2,2020,5108.083
"36264",23,19,2,2020,4947.574
"36265",0,20,2,2020,4834.134
"36266",1,20,2,2020,4796.332
"36267",2,20,2,2020,4834.136
"36268",3,20,2,2020,4861.955
"36269",4,20,2,2020,4941.436
"36270",5,20,2,2020,5192.907
"36271",6,20,2,2020,5579.556
"36272",7,20,2,2020,5745.174
"36273",8,20,2,2020,5698.935
"36274",9,20,2,2020,5657.909
"36275",10,20,2,2020,5645.566
"36276",11,20,2,2020,5571.156
"36277",12,20,2,2020,5495.552
"36278",13,20,2,2020,5465.439
"36279",14,20,2,2020,5460.814
"36280",15,20,2,2020,5434.415
"36281",16,20,2,2020,5496.288
"36282",17,20,2,2020,5579.761
"36283",18,20,2,2020,5759.237
"36284",19,20,2,2020,5827.583
"36285",20,20,2,2020,5798.169
"36286",21,20,2,2020,5697.508
"36287",22,20,2,2020,5545.075
"36288",23,20,2,2020,5399.673
"36289",0,21,2,2020,5306.555
"36290",1,21,2,2020,5305.423
"36291",2,21,2,2020,5359.867
"36292",3,21,2,2020,5453.662
"36293",4,21,2,2020,5643.834
"36294",5,21,2,2020,5945.713
"36295",6,21,2,2020,6392.249
"36296",7,21,2,2020,6624.074
"36297",8,21,2,2020,6477.249
"36298",9,21,2,2020,6170.355
"36299",10,21,2,2020,5852.313
"36300",11,21,2,2020,5556.983
"36301",12,21,2,2020,5321.811
"36302",13,21,2,2020,5114.963
"36303",14,21,2,2020,4928.758
"36304",15,21,2,2020,4801.432
"36305",16,21,2,2020,4795.654
"36306",17,21,2,2020,4954.395
"36307",18,21,2,2020,5305.851
"36308",19,21,2,2020,5516.271
"36309",20,21,2,2020,5609.517
"36310",21,21,2,2020,5615.903
"36311",22,21,2,2020,5563.859
"36312",23,21,2,2020,5480.587
"36313",0,22,2,2020,5464.741
"36314",1,22,2,2020,5515.215
"36315",2,22,2,2020,5607.524
"36316",3,22,2,2020,5689.882
"36317",4,22,2,2020,5799.555
"36318",5,22,2,2020,5971.188
"36319",6,22,2,2020,6169.971
"36320",7,22,2,2020,6299.522
"36321",8,22,2,2020,6125.798
"36322",9,22,2,2020,5713.051
"36323",10,22,2,2020,5282.543
"36324",11,22,2,2020,4893.697
"36325",12,22,2,2020,4598.897
"36326",13,22,2,2020,4357.37
"36327",14,22,2,2020,4194.683
"36328",15,22,2,2020,4083.095
"36329",16,22,2,2020,4091.477
"36330",17,22,2,2020,4224.745
"36331",18,22,2,2020,4520.343
"36332",19,22,2,2020,4762.323
"36333",20,22,2,2020,4908.152
"36334",21,22,2,2020,4949.993
"36335",22,22,2,2020,4951.895
"36336",23,22,2,2020,4918.083
"36337",0,23,2,2020,4919.479
"36338",1,23,2,2020,4983.48
"36339",2,23,2,2020,5074.701
"36340",3,23,2,2020,5171.008
"36341",4,23,2,2020,5306.469
"36342",5,23,2,2020,5464.591
"36343",6,23,2,2020,5681.827
"36344",7,23,2,2020,5837.513
"36345",8,23,2,2020,5704.756
"36346",9,23,2,2020,5251.228
"36347",10,23,2,2020,4760.522
"36348",11,23,2,2020,4420.169
"36349",12,23,2,2020,4236.225
"36350",13,23,2,2020,4054.63
"36351",14,23,2,2020,3924.674
"36352",15,23,2,2020,3901.896
"36353",16,23,2,2020,3931.107
"36354",17,23,2,2020,4075.227
"36355",18,23,2,2020,4333.561
"36356",19,23,2,2020,4509.055
"36357",20,23,2,2020,4551.83
"36358",21,23,2,2020,4468.152
"36359",22,23,2,2020,4380.043
"36360",23,23,2,2020,4306.569
"36361",0,24,2,2020,4257.173
"36362",1,24,2,2020,4295.53
"36363",2,24,2,2020,4374.774
"36364",3,24,2,2020,4442.836
"36365",4,24,2,2020,4560.209
"36366",5,24,2,2020,4785.39
"36367",6,24,2,2020,5216.471
"36368",7,24,2,2020,5392.836
"36369",8,24,2,2020,5347.797
"36370",9,24,2,2020,5270.057
"36371",10,24,2,2020,5160.845
"36372",11,24,2,2020,4989.166
"36373",12,24,2,2020,4870.705
"36374",13,24,2,2020,4746.138
"36375",14,24,2,2020,4666.423
"36376",15,24,2,2020,4632.614
"36377",16,24,2,2020,4679.252
"36378",17,24,2,2020,4804.779
"36379",18,24,2,2020,4977.771
"36380",19,24,2,2020,5006.425
"36381",20,24,2,2020,4924.714
"36382",21,24,2,2020,4748.796
"36383",22,24,2,2020,4568.34
"36384",23,24,2,2020,4352.463
"36385",0,25,2,2020,4185.79
"36386",1,25,2,2020,4141.615
"36387",2,25,2,2020,4129.104
"36388",3,25,2,2020,4125.034
"36389",4,25,2,2020,4152.948
"36390",5,25,2,2020,4370.193
"36391",6,25,2,2020,4742.306
"36392",7,25,2,2020,4905.967
"36393",8,25,2,2020,4861.24
"36394",9,25,2,2020,4746.148
"36395",10,25,2,2020,4652.5
"36396",11,25,2,2020,4531.38
"36397",12,25,2,2020,4403.542
"36398",13,25,2,2020,4306.931
"36399",14,25,2,2020,4220.335
"36400",15,25,2,2020,4129.755
"36401",16,25,2,2020,4134.038
"36402",17,25,2,2020,4226.701
"36403",18,25,2,2020,4409.919
"36404",19,25,2,2020,4550.377
"36405",20,25,2,2020,4532.495
"36406",21,25,2,2020,4404.932
"36407",22,25,2,2020,4218.972
"36408",23,25,2,2020,4046.571
"36409",0,26,2,2020,3942.195
"36410",1,26,2,2020,3891.625
"36411",2,26,2,2020,3870.431
"36412",3,26,2,2020,3902.375
"36413",4,26,2,2020,4001.668
"36414",5,26,2,2020,4223.886
"36415",6,26,2,2020,4615.834
"36416",7,26,2,2020,4771.309
"36417",8,26,2,2020,4666.146
"36418",9,26,2,2020,4518.475
"36419",10,26,2,2020,4400.303
"36420",11,26,2,2020,4290.785
"36421",12,26,2,2020,4241.275
"36422",13,26,2,2020,4203.073
"36423",14,26,2,2020,4212.263
"36424",15,26,2,2020,4257.648
"36425",16,26,2,2020,4358.171
"36426",17,26,2,2020,4516.878
"36427",18,26,2,2020,4747.914
"36428",19,26,2,2020,4845.667
"36429",20,26,2,2020,4881.816
"36430",21,26,2,2020,4842.563
"36431",22,26,2,2020,4743.309
"36432",23,26,2,2020,4667.238
"36433",0,27,2,2020,4658.307
"36434",1,27,2,2020,4702.838
"36435",2,27,2,2020,4806.663
"36436",3,27,2,2020,4933.192
"36437",4,27,2,2020,5099.486
"36438",5,27,2,2020,5396.964
"36439",6,27,2,2020,5860.907
"36440",7,27,2,2020,6065.964
"36441",8,27,2,2020,6063.616
"36442",9,27,2,2020,5954.88
"36443",10,27,2,2020,5872.743
"36444",11,27,2,2020,5739.588
"36445",12,27,2,2020,5572.344
"36446",13,27,2,2020,5396.679
"36447",14,27,2,2020,5270.339
"36448",15,27,2,2020,5146.889
"36449",16,27,2,2020,5201.566
"36450",17,27,2,2020,5355.37
"36451",18,27,2,2020,5689.625
"36452",19,27,2,2020,5820.546
"36453",20,27,2,2020,5821.907
"36454",21,27,2,2020,5716.119
"36455",22,27,2,2020,5536.858
"36456",23,27,2,2020,5361.649
"36457",0,28,2,2020,5215.744
"36458",1,28,2,2020,5161.934
"36459",2,28,2,2020,5153.217
"36460",3,28,2,2020,5165.65
"36461",4,28,2,2020,5226.133
"36462",5,28,2,2020,5472.645
"36463",6,28,2,2020,5794.137
"36464",7,28,2,2020,5895.429
"36465",8,28,2,2020,5827.121
"36466",9,28,2,2020,5663.325
"36467",10,28,2,2020,5551.067
"36468",11,28,2,2020,5428.036
"36469",12,28,2,2020,5336.164
"36470",13,28,2,2020,5247.797
"36471",14,28,2,2020,5183.967
"36472",15,28,2,2020,5164.501
"36473",16,28,2,2020,5168.206
"36474",17,28,2,2020,5213.389
"36475",18,28,2,2020,5410.784
"36476",19,28,2,2020,5462.996
"36477",20,28,2,2020,5436.005
"36478",21,28,2,2020,5384.656
"36479",22,28,2,2020,5265.671
"36480",23,28,2,2020,5120.386
"36481",0,29,2,2020,5100.853
"36482",1,29,2,2020,5045.574
"36483",2,29,2,2020,5077.709
"36484",3,29,2,2020,5108.495
"36485",4,29,2,2020,5186.816
"36486",5,29,2,2020,5305.021
"36487",6,29,2,2020,5500.996
"36488",7,29,2,2020,5709.324
"36489",8,29,2,2020,5795.502
"36490",9,29,2,2020,5749.384
"36491",10,29,2,2020,5609.859
"36492",11,29,2,2020,5406.324
"36493",12,29,2,2020,5242.492
"36494",13,29,2,2020,5058.213
"36495",14,29,2,2020,4886.681
"36496",15,29,2,2020,4754.111
"36497",16,29,2,2020,4733.991
"36498",17,29,2,2020,4942.609
"36499",18,29,2,2020,5307.465
"36500",19,29,2,2020,5488.637
"36501",20,29,2,2020,5524.46
"36502",21,29,2,2020,5522.437
"36503",22,29,2,2020,5459.118
"36504",23,29,2,2020,5367.78
"36505",0,1,3,2020,5302.948
"36506",1,1,3,2020,5295.556
"36507",2,1,3,2020,5359.914
"36508",3,1,3,2020,5464.713
"36509",4,1,3,2020,5533.557
"36510",5,1,3,2020,5709.922
"36511",6,1,3,2020,5882.74
"36512",7,1,3,2020,5990.329
"36513",8,1,3,2020,5825.099
"36514",9,1,3,2020,5436.008
"36515",10,1,3,2020,5009.776
"36516",11,1,3,2020,4658.863
"36517",12,1,3,2020,4420.415
"36518",13,1,3,2020,4209.071
"36519",14,1,3,2020,4059.975
"36520",15,1,3,2020,3991.059
"36521",16,1,3,2020,4026.337
"36522",17,1,3,2020,4153.732
"36523",18,1,3,2020,4428.57
"36524",19,1,3,2020,4628.181
"36525",20,1,3,2020,4682.613
"36526",21,1,3,2020,4637.735
"36527",22,1,3,2020,4531.548
"36528",23,1,3,2020,4460.435
"36529",0,2,3,2020,4424.678
"36530",1,2,3,2020,4441.415
"36531",2,2,3,2020,4495.082
"36532",3,2,3,2020,4584.52
"36533",4,2,3,2020,4728.517
"36534",5,2,3,2020,4995.344
"36535",6,2,3,2020,5391.368
"36536",7,2,3,2020,5512.511
"36537",8,2,3,2020,5357.634
"36538",9,2,3,2020,5202.312
"36539",10,2,3,2020,5056.035
"36540",11,2,3,2020,4906.374
"36541",12,2,3,2020,4831.602
"36542",13,2,3,2020,4764.857
"36543",14,2,3,2020,4729.131
"36544",15,2,3,2020,4694.291
"36545",16,2,3,2020,4705.471
"36546",17,2,3,2020,4756.395
"36547",18,2,3,2020,4913.262
"36548",19,2,3,2020,4921.852
"36549",20,2,3,2020,4835.023
"36550",21,2,3,2020,4648.272
"36551",22,2,3,2020,4417.87
"36552",23,2,3,2020,4214.07
"36553",0,3,3,2020,4088.272
"36554",1,3,3,2020,4027.568
"36555",2,3,3,2020,3999.495
